shapeID,shapeLabel,resourceURI,propertyID,propertyLabel,mandatory,repeatable,valueNodeType,valueDataType,valueShape,valueConstraint,valueConstraintType,note,lcDefaultLiteral,lcDefaultURI,lcDataTypeURI,lcRemark
,,,mads:associatedLocale,Place Associated with Corporate Body (RDA 11.3),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:OtherPlace,,,,,,,
,,,mads:establishDate,Date Associated with Corporate Body (RDA 11.4) CORE ELEMENT,FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Dates,,,,,,,
,,,mads:organization,Associated Institution (RDA 11.5),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Affiliation,,,,,,,
,,,mads:entityDescriptor,Other Designation Associated with Corporate Body (RDA 11.7),FALSE,TRUE,literal,,,,,,,,,
,,,mads:associatedLanguage,Language of Corporate Body (RDA 11.8),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:AssociatedLanguage,,,,,,,
,,,mads:hasAffiliationAddress,Address of Corporate Body (RDA 11.9),FALSE,TRUE,bnode,,lc:RT:Agents:Addresses | lc:RT:Agents:Addresses:Extended,,,,,,,
,,,mads:fieldOfActivity,Field of Activity of Corporate Body (RDA 11.10),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:FieldofActivity,,,,,,,
,,,mads:note,Corporate History (RDA 11.11),FALSE,TRUE,bnode,,lc:RT:Agent:Note,,,,,,,
,,,mads:hasIdentifier,Identifier for the Corporate Body (RDA 11.12) CORE ELEMENT,FALSE,TRUE,bnode,,lc:RT:Agent:Identifier,,,,,,,
,,,mads:authoritativeLabel,Authorized Access Point for the Corporate Body (RDA 11.13.1),FALSE,TRUE,literal,,,,,,,,,
,,,mads:hasVariant,Variant Access Point Representing a Corporate Body (RDA 11.13.2),FALSE,TRUE,bnode,,lc:RT:Agents:VariantAgents,,,,,,,
,,,mads:hasRelatedAuthority,Related Agents (RDA Chapter 30),FALSE,TRUE,bnode,,lc:RT:Agents:RelatedAgents,,,,,,,
,,,mads:hasSource,Source Consulted (RDA 8.12),FALSE,TRUE,bnode,,lc:RT:Agents:Source,,,,,,,
lc:RT:Agent:Family,Create family name,bf:Family,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://id.loc.gov/authorities/names,IRIstem,,,,,
,,,rdfs:label,Preferred Name for Family (RDA 10.2.2) CORE ELEMENT,FALSE,TRUE,literal,,,,,,,,,
,,,mads:FamilyNameElement,Type of Family (RDA 10.3) CORE ELEMENT,FALSE,TRUE,literal,,,,,,,,,
,,,mads:DateNameElement,Date Associated with Family (RDA 10.4),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Dates,,,,,,,
,,,mads:associatedLocale,Place Associated with Family (RDA 10.5),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:OtherPlace,,,,,,,
,,,mads:prominentFamilyMember,Prominent Member of Family (RDA 10.6),FALSE,TRUE,,,,,,,,,,
,,,mads:honoraryTitle,Hereditary Title (RDA 10.7),FALSE,TRUE,literal,,,,,,,,,
,,,mads:associatedLanguage,Language of Family (RDA 10.8),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:AssociatedLanguage,,,,,,,
,,,mads:note,Family History (RDA 10.9),FALSE,TRUE,bnode,,lc:RT:Agent:Note,,,,,,,
,,,mads:hasIdentifier,Identifier for Family (RDA 10.10),FALSE,TRUE,bnode,,lc:RT:Agent:Identifier,,,,,,,
,,,mads:authoritativeLabel,Authorized Access Point Representing the Family (RDA 10.11.1),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:IdentifiedbyAuthority,,,,,,,
,,,mads:hasVariant,Variant Access Point Representing the Family (RDA 10.11.2),FALSE,TRUE,bnode,,lc:RT:Agents:VariantAgents,,,,,,,
,,,mads:hasRelatedAuthority,Related Agents (RDA Chapter 30),FALSE,TRUE,bnode,,lc:RT:Agents:RelatedAgents,,,,,,,
,,,mads:hasSource,Source Consulted (RDA 8.12),FALSE,TRUE,bnode,,lc:RT:Agents:Source,,,,,,,
lc:RT:Agent:Identifier,Identifier,mads:Identifier,rdf:value,Identifier,FALSE,TRUE,literal,,,,,,,,,
,,,bf:source,Source of identifier,FALSE,TRUE,bnode,,lc:RT:Agent:Identifier:Source,,,,,,,
lc:RT:Agent:Identifier:Source,Source,bf:Source,rdfs:label,Source of identifier,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agent:Jurisdiction,Create jurisdiction name,bf:Jurisdiction,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://id.loc.gov/authorities/names,IRIstem,,,,,
,,,rdfs:label,Preferred Name for Place (RDA 16.2.2),FALSE,TRUE,literal,,,,,,,,,
,,,mads:hasIdentifier,Identifier for Place (RDA 9.18),FALSE,TRUE,bnode,,lc:RT:Agent:Identifier,,,,,,,
,,,mads:authoritativeLabel,Authorized Access Point for the Place (RDA 11.13.1.1),FALSE,TRUE,literal,,,,,,,,,
,,,mads:hasVariant,Variant Access Point Representing the Place (RDA 11.13.2),FALSE,TRUE,bnode,,lc:RT:Agents:VariantAgents,,,,,,,
,,,mads:hasRelatedAuthority,Related Agents (RDA Chapter 30),FALSE,TRUE,bnode,,lc:RT:Agents:RelatedAgents,,,,,,,
,,,mads:hasSource,Source Consulted (RDA 8.12),FALSE,TRUE,bnode,,lc:RT:Agents:Source,,,,,,,
lc:RT:Agent:Note,Note,mads:note,rdfs:label,Note,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agent:Person,Create personal name,bf:Person,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://id.loc.gov/authorities/names,IRIstem,,,,,
,,,rdfs:label,Preferred Name for Person (RDA 9.2.2) CORE ELEMENT,FALSE,TRUE,literal,,,,,,,,mads:PersonalName,
,,,mads:fullerName,Fuller Form of Name (RDA 9.5) CORE IF ...,FALSE,TRUE,literal,,,,,,,,,
,,,mads:isIdentifiedByAuthority,Other Identifying Attributes (RDA 9.6-9.11),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:IdentifiedbyAuthority,,,,,,,
,,,mads:hasAffiliationAddress,Address of Person (RDA 9.12),FALSE,TRUE,bnode,,lc:RT:Agents:Addresses | lc:RT:Agents:Addresses:Extended,,,,,,,
,,,mads:note,Biographical Information (RDA 9.17),FALSE,TRUE,bnode,,lc:RT:Agent:Note,,,,,,,
,,,mads:hasIdentifier,Identifier for the Person (RDA 9.18),FALSE,TRUE,bnode,,lc:RT:Agent:Identifier,,,,,,,
,,,mads:hasVariant,Variant Access Point Representing a Person (RDA 9.19.2),FALSE,TRUE,bnode,,lc:RT:Agents:VariantAgents,,,,,,,
,,,mads:hasRelatedAuthority,Related Agents (RDA Chapter 30),FALSE,TRUE,bnode,,lc:RT:Agents:RelatedAgents,,,,,,,
,,,mads:hasSource,Source Consulted (RDA 8.12),FALSE,TRUE,bnode,,lc:RT:Agents:Source,,,,,,,
lc:RT:Agent:PersonTest,Create personal name test,mads:PersonalName,bflc:marcKey,Heading,FALSE,TRUE,literal,,,,,,,,,
,,,mads:hasVariant,Variant heading,FALSE,TRUE,bnode,,lc:RT:Agent:PersonTest1,,,,,,,
,,,mads:fullerName,Fuller form of name,FALSE,TRUE,literal,,,,,,,,,
,,,mads:hasRelatedAuthority,Related agents,FALSE,TRUE,bnode,,lc:RT:Agents:RelatedAgents,,,,,,,
,,,http://id.loc.gov/vocabulary/identifiers/lccn,LCCN,FALSE,TRUE,literal,,,,,,,,,
,,,http://id.loc.gov/vocabulary/identifiers/local,"Other identifer ""(OCoLC) ...""",FALSE,TRUE,literal,,,,,,,,,
,,,mads:isIdentifiedByAuthority,Other identifying attributes (RWO),FALSE,TRUE,bnode,,lc:RT:Agent:PersonTestRWO,,,,,,,
,,,mads:hasSource,Sources consulted,FALSE,TRUE,bnode,,lc:RT:Agent:PersonTestSource,,,,,,,
,,,mads:editorialNote,Editorial note,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agent:PersonTest1,Variant heading test,mads:PersonalName,bflc:marcKey,Variant heading,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agent:PersonTestRWO,Other identifying attributes (RWO),mads:RWO,mads:birthDate,Birth date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:deathDate,Death date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:honoraryTitle,Honorary title,FALSE,TRUE,literal,,,,,,,,,
,,,mads:birthPlace,Birth place,FALSE,TRUE,,,,http://id.loc.gov/authorities/names,IRIstem,,,,mads:Geographic,
,,,mads:occupation,Occupation,FALSE,TRUE,,,,http://id.loc.gov/authorities/subjects | http://id.loc.gov/authorities/demographicTerms,IRIstem,,,,mads:Occupation,
,,,mads:associatedLanguage,Associated language,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/languages,IRIstem,,,,mads:Language,
lc:RT:Agent:PersonTestSource,Citation source,mads:Source,mads:citationSource,Citation source,FALSE,TRUE,literal,,,,,,,,,
,,,mads:citationNote,Citation note,FALSE,TRUE,literal,,,,,,,,,
,,,mads:citationStatus,Citation status (found or not found),FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agent:bfConf,Conference,bf:Meeting,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://preprod.id.loc.gov/authorities/names,IRIstem,,,,,
lc:RT:Agent:bfCorp,Corporate body,bf:Organization,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://preprod.id.loc.gov/authorities/names,IRIstem,,,,,
lc:RT:Agent:bfFamily,Family,bf:Family,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://preprod.id.loc.gov/authorities/names,IRIstem,,,,,
lc:RT:Agent:bfJurisdiction,Jurisdiction,bf:Jurisdiction,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://preprod.id.loc.gov/authorities/names,IRIstem,,,,,
lc:RT:Agent:bfPerson,Person,bf:Person,owl:sameAs,Search LCNAF,FALSE,TRUE,,,,http://preprod.id.loc.gov/authorities/names,IRIstem,,,,,
lc:RT:Agents:Addresses,Addresses,mads:Address,mads:Address,Address of Person (RDA 9.12),FALSE,TRUE,literal,,,,,,,,,
,,,mads:email,Email Address of Person,FALSE,TRUE,literal,,,,,,,,,
,,,mads:AffiliationAddress,Address of Corporate Body (RDA 11.9),FALSE,TRUE,literal,,,,,,,,,
,,,mads:email,Email Address of Corporate Body,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:Addresses:Extended,"Addresses, extended",mads:Address,mads:streetAddress,Street Address 1,FALSE,TRUE,literal,,,,,,,,,
,,,mads:extendedAddress,Street Address 2,FALSE,TRUE,literal,,,,,,,,,
,,,mads:city,City,FALSE,TRUE,literal,,,,,,,,,
,,,mads:state,State,FALSE,TRUE,literal,,,,,,,,,
,,,mads:country,Country,FALSE,TRUE,literal,,,,,,,,,
,,,mads:postcode,Zip Code or Post Code,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:Contribution,Contribution,bf:Contribution,bf:agent,Agent,false,true,bnode,,lc:RT:Agent:bfPerson | lc:RT:Agent:bfCorp | lc:RT:Agent:bfConf | lc:RT:Agent:bfJurisdiction | lc:RT:Agent:bfFamily,,,,,,,
,,,bf:role,Relationship designator(s),FALSE,true,IRI,,,http://id.loc.gov/vocabulary/relators | https://id.loc.gov/vocabulary/rbmsrel,IRIstem,,,,bf:Role,
lc:RT:Agents:RWO:Affiliation,Affiliation,mads:Affiliation,mads:authoritativeLabel,Search LCNAF,FALSE,TRUE,,,,,,,,,mads:Affiliation,
,,,mads:Affiliation,"Input Affiliation (RDA 9.13, RDA 11.5)",FALSE,TRUE,literal,,,,,,,,,
,,,mads:affiliationStart,Affiliation Start Date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:affiliationEnd,Affiliation End Date,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:AssociatedLanguage,Associated Language,mads:Language,mads:associatedLanguage,"Language of Agent (RDA 9.14, RDA 10.8, RDA 11.8)",FALSE,TRUE,,,,,,,,,mads:Language,
lc:RT:Agents:RWO:Country,Associated Locale: Country,mads:Geographic,mads:associatedLocale,Search LCNAF,FALSE,TRUE,,,,,,,,,mads:Country,
,,,mads:associatedLocale,Input Country Associated with Person (RDA 9.10),FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityStartDate,Start Date Associated with Country,FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityEndDate,End Date Associated with Country,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:Dates,Dates,mads:RWO,mads:activityStartDate,Period of Activity Start Date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityEndDate,Period of Activity End Date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:establishDate,Establishment Date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:terminateDate,Termination Date,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:FieldofActivity,Field of Activity,mads:RWO,mads:fieldOfActivity,Search LCSH,FALSE,TRUE,,,,,,,,,mads:fieldOfActivity,
,,,rdfs:label,"Input Field of Activity (RDA 9.15, RDA 11.10)",FALSE,TRUE,literal,,,,,,,,mads:fieldOfActivity,
,,,mads:activityStartDate,Field of Activity Start Date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityEndDate,Field of Activity End Date,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:Gender,Gender,mads:RWO,mads:gender,Search LCDGT/LCSH,FALSE,TRUE,,,,,,,,,mads:gender,
,,,mads:DateNameElement,Dates Associated with Gender,FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Dates,,,,,,,
lc:RT:Agents:RWO:HonoraryTitle,Honorary Title,mads:honoraryTitle,mads:honoraryTitle,Honorary Title (RDA 9.4),FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:IdentifiedbyAuthority,Other Identifying Attributes,mads:RWO,rdfs:label,Authorized Access Point for the Person (RDA 9.19),FALSE,TRUE,literal,,,,,,,,,
,,,mads:birthDate,Date of Birth (RDA 9.3.2) CORE ELEMENT,FALSE,TRUE,literal,,,,,,,,,
,,,mads:deathDate,Date of Death (RDA 9.3.3) CORE ELEMENT,FALSE,TRUE,literal,,,,,,,,,
,,,mads:RWO,Period of Activity of Person (RDA 9.3.4) CORE IF...,FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Dates,,,,,,,
,,,mads:TermsOfAddressNameElement,Title of Person (RDA 9.4) CORE IF ...,FALSE,TRUE,literal,,,,,,,,,
,,,mads:honoraryTitle,Honorary Title (RDA 9.4),FALSE,TRUE,literal,,,,,,,,,
,,,mads:entityDescriptor,Other Designation Associated with Person (RDA 9.6) CORE IF ...,FALSE,TRUE,literal,,,,,,,,,
,,,mads:associatedLanguage,Language of Person (RDA 9.14),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:AssociatedLanguage,,,,,,,
,,,mads:gender,Gender (RDA 9.7),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Gender,,,,,,,
,,,mads:associatedLocale,Associated Places for Persons (RDA 9.8 - 9.11),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:PlaceofBirth | lc:RT:Agents:RWO:PlaceofDeath | lc:RT:Agents:RWO:Country | lc:RT:Agents:RWO:PlaceOfResidence,,,,,,,
,,,mads:hasAffiliation,Affilation (RDA 9.13),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Affiliation,,,,,,,
,,,mads:fieldOfActivity,Field of Activity of Person (RDA 9.15),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:FieldofActivity,,,,,,,
,,,mads:occupation,Profession or Occupation (RDA 9.16),FALSE,TRUE,bnode,,lc:RT:Agents:RWO:Occupation,,,,,,,
,,,mads:prominentFamilyMember,Prominent Member of Family (RDA 10.6),FALSE,TRUE,,,,,,,,,,
lc:RT:Agents:RWO:LocationOfConference,Associated Locale: Location of Conference,mads:Geographic,mads:associatedLocale,Search Location,FALSE,TRUE,,,,,,,,,mads:Geographic,
,,,mads:associatedLocale,"Input Location of Conference, Etc. (RDA 11.3.2)",FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:Occupation,Occupation,mads:Occupation,mads:authoritativeLabel,Search LCSH/LCDGT,FALSE,TRUE,,,,,,,,,mads:Occupation,
,,,rdfs:label,Input Profession or Occupation (RDA 9.16),FALSE,TRUE,literal,,,,,,,,mads:Occupation,
,,,mads:activityStartDate,Start Date Associated with Profession or Occupation,FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityEndDate,End Date Associated with Profession or Occupation,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:OtherPlace,Associated Locale: Other Associated Place,mads:Geographic,mads:associatedLocale,Search LCNAF/LCSH,FALSE,TRUE,,,,,,,,,mads:Geographic,
,,,mads:associatedLocale,Input Other Place Associated with Corporate Body (RDA 11.3.3),FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityStartDate,Other Place Start Date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityEndDate,Other Place End Date,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:PlaceOfResidence,Associated Locale: Place of Residence,mads:Geographic,mads:associatedLocale,Search LCNAF/LCSH,FALSE,TRUE,,,,,,,,,mads:Geographic,
,,,mads:associatedLocale,Input Place of Residence (RDA 9.11),FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityStartDate,Place of Residence Start Date,FALSE,TRUE,literal,,,,,,,,,
,,,mads:activityEndDate,Place of Residence End Date,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:PlaceofBirth,Associated Locale: Place of Birth,mads:Geographic,mads:birthPlace,Search LCNAF,FALSE,TRUE,,,,,,,,,mads:Geographic,
,,,mads:birthPlace,Input Place of Birth (RDA 9.8),FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:PlaceofDeath,Associated Locale: Place of Death,mads:Geographic,mads:deathPlace,Search LCNAF,FALSE,TRUE,,,,,,,,,mads:Geographic,
,,,mads:deathPlace,Input Place of Death (RDA 9.9),FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:RWO:ProminentFamilyMember,Prominent Family Member,mads:prominentFamilyMember,mads:authoritativeLabel,Prominent Member of Family (RDA 10.6),FALSE,TRUE,,,,,,,,,mads:prominentFamilyMember,
lc:RT:Agents:RelatedAgents,Related agents,mads:Authority,owl:sameAs,Search agents,FALSE,TRUE,,,,http://id.loc.gov/authorities/names,IRIstem,,,,mads:Authority,
,,,rdfs:label,Relationship designator,FALSE,TRUE,bnode,,lc:RT:Agent:Role,,,,,,bf:Role,
lc:RT:Agents:Source,Sources consulted and cataloger's notes,mads:Source,mads:citationSource,Source Consulted (RDA 8.12),FALSE,TRUE,literal,,,,,,,,,
,,,mads:citationNote,Source Consulted Note (RDA 8.12),FALSE,TRUE,literal,,,,,,,,,
,,,mads:citationStatus,Source Citation Status (RDA 8.12),FALSE,TRUE,literal,,,,,,,,,
,,,mads:editorialNote,Cataloger's Note (RDA 8.13),FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:VariantAgents,Variant access points representing agents,mads:hasVariant,mads:hasVariant,Variant Access Point Representing an Agent,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Agents:bfContribution,Collection/contribution,bf:Contribution,bf:agent,Search LCNAF,FALSE,TRUE,bnode,,lc:RT:Agent:bfPerson | lc:RT:Agent:bfCorp | lc:RT:Agent:bfConf | lc:RT:Agent:bfFamily | lc:RT:Agent:bfJurisdiction,,,,,,,
,,,bf:role,Relationship designator(s),FALSE,TRUE,,,,http://id.loc.gov/vocabulary/relators,IRIstem,,,,bf:Role,
,,,bflc:applicableInstitution,Applicable institution,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/organizations,IRIstem,,DLC,http://id.loc.gov/vocabulary/organizations/dlc,bflc:Agent,
lc:RT:Agents:skosConcept,Concept,skos:Concept,rdfs:label,Label,FALSE,TRUE,literal,,,,,,,,,
lc:RT:Analog:Instance,BIBFRAME Instance,bf:Instance,bf:instanceOf,Instance of,FALSE,FALSE,bnode,,lc:RT:Analog:Work,,,,,,,
,,,bf:title,Title information,TRUE,TRUE,bnode,,lc:RT:InstanceTitle | lc:RT:Title:VarTitle | lc:RT:ParallelTitle,,,,,,,
,,,bf:responsibilityStatement,Statement of responsibility,FALSE,TRUE,literal,,,,,,,,,
,,,bf:editionStatement,Edition statement,FALSE,TRUE,literal,,,,,,,,,
,,,bf:provisionActivity,Provision activity,FALSE,TRUE,bnode,,lc:RT:PubInfoNew | lc:RT:ManuInfoNew | lc:RT:DistInfoNew | lc:RT:ProdInfoNew,,,,,,,
,,,bf:copyrightDate,Copyright date,FALSE,TRUE,literal,,,,,,,,,
,,,bf:issuance,Mode of issuance,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/issuance,IRIstem,,single unit,http://id.loc.gov/vocabulary/issuance/mono,bf:Issuance,
,,,bf:identifiedBy,Identifiers,FALSE,TRUE,bnode,,lc:RT:Identifiers:LCCN|lc:RT:Identifiers:AudioIssue|lc:RT:Identifiers:Matrix|lc:RT:Identifiers:UPC|lc:RT:Identifiers:EAN|lc:RT:Identifiers:ISBN|lc:RT:Identifiers:Copyright|lc:RT:Identifiers:Other|lc:RT:Identifiers:Local|lc:RT:Identifiers:Distributor|lc:RT:Identifiers:ISRC|lc:RT:Identifiers:ISMN|lc:RT:Identifiers:Gtin14|lc:RT:Identifiers:Oclc|lc:RT:Identifiers:PubNumber,,,,,,,
,,,bf:note,Notes about the Instance,FALSE,TRUE,bnode,,lc:RT:Note,,,,,,,
,,,bf:supplementaryContent,Supplementary content URL,FALSE,TRUE,bnode,,lc:RT:SupplContentNote,,,,,,,
,,,bf:media,Media type,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/mediaTypes,IRIstem,,audio,http://id.loc.gov/vocabulary/mediaTypes/s,bf:Media,
,,,bf:carrier,Carrier type,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/carriers,IRIstem,,audio disc,http://id.loc.gov/vocabulary/carriers/sd,bf:Carrier,
,,,bf:extent,Physical description,FALSE,TRUE,bnode,,lc:RT:Extent,,,,,,,
,,,bf:dimensions,Dimensions,FALSE,FALSE,literal,,,,,,,,,
,,,bf:duration,Duration,FALSE,TRUE,literal,,,,,,,,,
,,,bf:baseMaterial,Base material,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/mmaterial,IRIstem,,,,bf:BaseMaterial,
,,,bf:appliedMaterial,Applied material,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/mmaterial,IRIstem,,,,bf:AppliedMaterial,
,,,bf:productionMethod,Production method,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/mproduction,IRIstem,,,,bf:ProductionMethod,
,,,bf:generation,Recording generation,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/mgeneration,IRIstem,,,,bf:Generation,
,,,bf:soundCharacteristic,Sound characteristics,FALSE,TRUE,bnode,,lc:RT:TypeRec2 | lc:RT:RecMedium | lc:RT:Analog:PlayingSpeed | lc:RT:Analog:Sound6 | lc:RT:Playback | lc:RT:SpecPlayback | lc:RT:CaptureStorage,,,,,,,
,,,bf:electronicLocator,URL of Instance,FALSE,TRUE,bnode,,lc:RT:URL,,,,,,,
,,,bf:hasItem,Has Item,FALSE,TRUE,bnode,,lc:RT:Analog:Item,,,,,,,
lc:RT:Analog:Item,BIBFRAME Item,bf:Item,bf:electronicLocator,URL of Item,FALSE,TRUE,bnode,,lc:RT:URL,,,,,,,
,,,bf:contribution,Collection/contribution,FALSE,TRUE,bnode,,lc:RT:Agents:bfContribution,,,,,,bf:Contribution,
,,,bf:note,Notes about the Item,FALSE,TRUE,bnode,,lc:RT:NoteLc,,,,,,,
lc:RT:Analog:PlayingSpeed,Playing speed,bf:PlayingSpeed,owl:sameAs,Playing speed,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/mplayspeed,IRIstem,,,,,
lc:RT:Analog:Sound6,Groove characteristic,bf:GrooveCharacteristic,owl:sameAs,Lookup,FALSE,FALSE,,,,http://id.loc.gov/vocabulary/mgroove,IRIstem,,,,,
lc:RT:Analog:Work,BIBFRAME Work,bf:Work,bf:expressionOf,Expression of [search for a Hub],,,,,,https://id.loc.gov/resources/hubs,IRIstem,,,,bf:Hub,
,,,bf:contribution,Creator,FALSE,TRUE,bnode,,lc:RT:bflc:Agents:PrimaryContribution,,,,,,bf:PrimaryContribution,
,,,bf:title,Title,TRUE,TRUE,bnode,,lc:RT:WorkTitle | lc:RT:Title:VarTitle | lc:RT:ParallelTitle,,,,,,,
,,,bf:contribution,Contributions,FALSE,TRUE,bnode,,lc:RT:Agents:Contribution,,,,,,bf:Contribution,
,,,bf:language,"Language (008 [1st], 041 $a [others])",FALSE,TRUE,,,,http://id.loc.gov/vocabulary/languages,IRIstem,,,,bf:Language,
,,,bf:language,ISO 639-3 language (041 $a),,true,,,,http://id.loc.gov/vocabulary/iso639-3,IRIstem,,,,bf:Language,
,,,bf:accompaniedBy,Language resource (041 $bdefgt),FALSE,TRUE,bnode,,lc:RT:LangResource,,,,,,,
,,,bf:note,Language note (041 $hijkmnpqr),FALSE,TRUE,bnode,,lc:RT:LangNote,,,,,,,
,,,bf:musicMedium,Medium of performance statement,FALSE,TRUE,bnode,,lc:RT:MOPStatement,,,,,,,
,,,bf:ensemble,Ensemble,FALSE,TRUE,bnode,,lc:RT:PMOMedPerf:Ensemble,,,,,,,
,,,bf:identifiedBy,Identifiers,FALSE,TRUE,bnode,,lc:RT:Identifiers:OpusNumber|lc:RT:Identifiers:ThematicCatalog|lc:RT:Identifiers:SerialNumber|lc:RT:Identifiers:Matrix,,,,,,,
,,,bf:keyMode,Key and mode,FALSE,TRUE,bnode,,lc:RT:KeyMode,,,,,,,
,,,bf:intendedAudience,Intended audience,FALSE,TRUE,bnode,,lc:RT:Audience,,,,,,,
,,,bf:temporalCoverage,(Time) coverage of the content,FALSE,TRUE,literal,,,,,,,,,
,,,bf:geographicCoverage,Geographic coverage,FALSE,TRUE,bnode,,lc:RT:Form:Geog,,,,,,,
,,,bf:genreForm,Genre/Form,FALSE,TRUE,bnode,,lc:RT:Form,,,,,,bf:GenreForm,
,,,bf:subject,Subjects,FALSE,TRUE,bnode,,lc:RT:Components | lc:RT:Topic:Place:Components | lc:RT:Topic:SubjectWork,,,,,,,
,,,bf:note,Notes about the Work,FALSE,TRUE,bnode,,lc:RT:Note,,,,,,,
,,,bf:tableOfContents,Contents,FALSE,TRUE,bnode,,lc:RT:Contents,,,,,,,
,,,bf:summary,Summary,FALSE,TRUE,bnode,,lc:RT:Summary,,,,,,,
,,,bf:content,Content type,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/contentTypes,IRIstem,,performed music,http://id.loc.gov/vocabulary/contentTypes/prm,bf:Content,
,,,bf:capture,Capture information,FALSE,TRUE,bnode,,lc:RT:Capture,,,,,,,
,,,bf:supplementaryContent,Supplementary content,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/msupplcont,IRIstem,,,,bf:SupplementaryContent,
,,,bf:originDate,Date of Work,FALSE,TRUE,literal,,,,,,,,http://www.loc.gov/standards/datetime/pre-submission.html,
,,,bf:originPlace,Place of origin of the Work,FALSE,TRUE,,,,http://id.loc.gov/vocabulary/countries,IRIstem,,,,bf:Place,
,,,bf:relation,Search related work/series,FALSE,TRUE,bnode,,lc:RT:RelWorkLookup,,,,,,,"https://staff.loc.gov/wikis/display/BP2/Marva+cataloging+updates#Marvacatalogingupdates-Hubs(240;X00,X10,X11with$t;X30)"
,,,bf:relation,Input transcribed series,FALSE,TRUE,bnode,,lc:RT:SeriesHub,,,,,,bf:Relation,"https://staff.loc.gov/wikis/display/BP2/Marva+cataloging+updates#Marvacatalogingupdates-Series(490,8XX)"
